episode_id,symbol,name,candidate_date,trade_date,anchor_date,candidate_state,selection_source,selection_reason,outcome,outcome_reason,data_cutoff,pit_valid,intraday_data_available,invalid_price,s1_price,b2_trigger_price,pattern_3d,setup_quality_score,entry_quality_score,data_quality,duplicate_check,same_anchor_sibling_count
002607:20260701:198,002607,中公教育,2026-07-03,2026-07-06,2026-07-01,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,SUCCESS,S1 first + close>=S1 + volume>=signal-day volume,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,1.87,2.12,,S1_BEFORE_INVALID,76.54,76.54,PARTIAL,1,0
000700:20260702:1687,000700,,2026-07-03,2026-07-06,2026-07-02,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,16.79,18.66,,INVALID_BEFORE_S1,56.79,49.55,PARTIAL,1,0
000068:20260701:311,000068,,2026-07-03,2026-07-06,2026-07-01,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,2.93,3.26,,INVALID_BEFORE_S1,66.67,66.67,PARTIAL,1,0
600724:20260701:558,600724,,2026-07-03,2026-07-06,2026-07-01,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,5.32,6.18,,INVALID_BEFORE_S1,58.02,58.02,PARTIAL,1,0
002029:20260702:859,002029,七 匹 狼,2026-07-03,2026-07-06,2026-07-02,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,8.55,9.98,,INVALID_BEFORE_S1,80.0,80.0,PARTIAL,1,0
002698:20260701:1328,002698,,2026-07-03,2026-07-06,2026-07-01,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,13.21,14.48,,INVALID_BEFORE_S1,79.01,73.54,PARTIAL,1,1
600449:20260702:1239,600449,宁夏建材,2026-07-03,2026-07-06,2026-07-02,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,FAILED_BREAKOUT,S1 close accepted but volume < signal-day volume,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,12.88,13.98,,S1_BEFORE_INVALID,60.49,60.49,PARTIAL,1,1
603166:20260701:1471,603166,,2026-07-03,2026-07-06,2026-07-01,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,13.98,15.32,,INVALID_BEFORE_S1,53.09,53.09,PARTIAL,1,0
002268:20260701:1419,002268,,2026-07-03,2026-07-06,2026-07-01,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,13.34,14.53,,INVALID_BEFORE_S1,76.3,76.3,PARTIAL,1,2
603567:20260701:482,603567,珍宝岛,2026-07-03,2026-07-06,2026-07-01,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,4.61,5.16,,INVALID_BEFORE_S1,72.84,72.84,PARTIAL,1,1
000876:20260701:690,000876,,2026-07-03,2026-07-06,2026-07-01,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,SUCCESS,S1 first + close>=S1 + volume>=signal-day volume,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,6.5,7.39,,S1_BEFORE_INVALID,66.67,66.67,PARTIAL,1,1
600446:20260701:1107,600446,,2026-07-03,2026-07-06,2026-07-01,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,10.36,12.27,,INVALID_BEFORE_S1,67.9,67.9,PARTIAL,1,0
603135:20260702:1373,603135,,2026-07-03,2026-07-06,2026-07-02,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,13.66,16.18,,INVALID_BEFORE_S1,74.07,74.07,PARTIAL,1,1
003007:20260701:4136,003007,,2026-07-03,2026-07-06,2026-07-01,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,40.93,45.01,,INVALID_BEFORE_S1,84.94,84.94,PARTIAL,1,0
603131:20260701:1872,603131,,2026-07-03,2026-07-06,2026-07-01,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,18.51,19.78,,INVALID_BEFORE_S1,64.2,59.78,PARTIAL,1,0
002283:20260703:1024,002283,,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,9.76,11.0,,INVALID_BEFORE_S1,84.94,81.05,PARTIAL,1,1
605020:20260702:4839,605020,,2026-07-06,2026-07-07,2026-07-02,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,41.41,51.0,,INVALID_BEFORE_S1,50.62,50.62,PARTIAL,1,0
002294:20260703:4008,002294,,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,36.31,57.5,,INVALID_BEFORE_S1,70.12,70.12,PARTIAL,1,1
002842:20260702:5017,002842,,2026-07-06,2026-07-07,2026-07-02,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,34.64,52.49,,INVALID_BEFORE_S1,50.62,50.62,PARTIAL,1,0
600580:20260703:3735,600580,卧龙电驱,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,36.89,40.98,,INVALID_BEFORE_S1,72.84,72.84,PARTIAL,1,0
002693:20260702:1067,002693,,2026-07-06,2026-07-07,2026-07-02,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,9.98,11.27,,INVALID_BEFORE_S1,59.26,59.26,PARTIAL,1,0
002868:20260703:2628,002868,,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,24.45,31.32,,INVALID_BEFORE_S1,66.67,66.67,PARTIAL,1,1
002580:20260702:2218,002580,圣阳股份,2026-07-06,2026-07-07,2026-07-02,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,19.13,21.66,,INVALID_BEFORE_S1,69.14,69.14,PARTIAL,1,0
002310:20260630:239,002310,东方新能,2026-07-06,2026-07-07,2026-06-30,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,2.16,2.49,,INVALID_BEFORE_S1,60.47,60.47,PARTIAL,1,0
002696:20260702:564,002696,,2026-07-06,2026-07-07,2026-07-02,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,5.19,5.78,,INVALID_BEFORE_S1,79.01,79.01,PARTIAL,1,1
002765:20260703:791,002765,,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,7.87,8.39,,INVALID_BEFORE_S1,79.01,79.01,PARTIAL,1,0
600630:20260702:1069,600630,,2026-07-06,2026-07-07,2026-07-02,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,8.3,9.4,,INVALID_BEFORE_S1,56.79,56.79,PARTIAL,1,0
600530:20260703:570,600530,,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,5.67,6.4,,INVALID_BEFORE_S1,72.84,72.84,PARTIAL,1,0
002715:20260703:1473,002715,,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,14.66,15.98,,INVALID_BEFORE_S1,82.47,82.47,PARTIAL,1,1
002427:20260702:530,002427,,2026-07-06,2026-07-07,2026-07-02,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,5.01,5.68,,INVALID_BEFORE_S1,59.26,59.26,PARTIAL,1,0
002771:20260703:1387,002771,,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,13.8,14.92,,INVALID_BEFORE_S1,69.14,59.26,PARTIAL,1,0
002584:20260702:1100,002584,,2026-07-06,2026-07-07,2026-07-02,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,9.08,10.76,,INVALID_BEFORE_S1,50.62,50.62,PARTIAL,1,0
600391:20260703:3552,600391,,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,33.91,38.58,,INVALID_BEFORE_S1,71.6,71.6,PARTIAL,1,0
600990:20260703:1913,600990,四创电子,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,19.03,21.06,,INVALID_BEFORE_S1,82.47,82.47,PARTIAL,1,1
601177:20260703:1431,601177,,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,14.91,16.33,,INVALID_BEFORE_S1,66.67,66.67,PARTIAL,1,0
002249:20260703:833,002249,,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,8.55,9.39,,INVALID_BEFORE_S1,66.67,66.67,PARTIAL,1,0
601069:20260703:2591,601069,,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,24.67,28.9,,INVALID_BEFORE_S1,58.02,58.02,PARTIAL,1,0
002981:20260703:2147,002981,,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,21.36,24.76,,INVALID_BEFORE_S1,70.37,70.37,PARTIAL,1,0
001378:20260702:2033,001378,,2026-07-06,2026-07-07,2026-07-02,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,19.37,21.4,,INVALID_BEFORE_S1,69.14,69.14,PARTIAL,1,0
603051:20260703:2191,603051,,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,UNKNOWN,pattern_3d AMBIGUOUS (same-day S1/invalid order unknown),2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,21.8,23.66,,AMBIGUOUS,70.37,70.37,PARTIAL,1,1
000975:20260703:1984,000975,山金国际,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,19.6,22.59,,INVALID_BEFORE_S1,72.84,72.84,PARTIAL,1,0
603303:20260703:2476,603303,,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,24.61,28.98,,INVALID_BEFORE_S1,80.25,80.25,PARTIAL,1,0
002377:20260703:285,002377,,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,2.92,3.38,,INVALID_BEFORE_S1,70.12,70.12,PARTIAL,1,0
603926:20260702:1926,603926,,2026-07-06,2026-07-07,2026-07-02,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,18.93,21.8,,INVALID_BEFORE_S1,76.54,76.54,PARTIAL,1,0
600801:20260703:1811,600801,,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,UNKNOWN,S1_BEFORE_INVALID flagged but no S1-touch bar found,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,16.89,19.26,,S1_BEFORE_INVALID,79.01,65.1,PARTIAL,1,2
605255:20260703:7427,605255,天普股份,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,75.74,81.97,,INVALID_BEFORE_S1,64.2,64.2,PARTIAL,1,0
003028:20260703:2461,003028,,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,23.85,25.88,,INVALID_BEFORE_S1,70.37,70.37,PARTIAL,1,0
002518:20260630:5359,002518,,2026-07-06,2026-07-07,2026-06-30,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,38.65,49.97,,INVALID_BEFORE_S1,66.28,12.65,PARTIAL,1,0
603012:20260703:882,603012,创力集团,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,8.35,9.13,,INVALID_BEFORE_S1,80.25,80.25,PARTIAL,1,0
600841:20260703:671,600841,,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,6.57,7.34,,INVALID_BEFORE_S1,79.01,79.01,PARTIAL,1,0
002496:20260703:223,002496,,2026-07-06,2026-07-07,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,2.22,2.4,,INVALID_BEFORE_S1,77.78,77.78,PARTIAL,1,0
603818:20260702:340,603818,,2026-07-06,2026-07-07,2026-07-02,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,3.06,3.46,,INVALID_BEFORE_S1,72.84,72.84,PARTIAL,1,1
001268:20260703:3940,001268,,2026-07-06,2026-07-08,2026-07-03,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,39.2,43.35,,INVALID_BEFORE_S1,75.31,75.31,PARTIAL,1,0
600725:20260701:340,600725,,2026-07-06,2026-07-07,2026-07-01,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,True,3.18,3.51,,INVALID_BEFORE_S1,61.73,61.73,PARTIAL,1,0
