setup_id,code,anchor_date,anchor_price,anchor_source,profile,limit_price,is_first_board,recent_limit_count,recent_limits_non_consecutive,seal_before_cutoff,snapshot_id,strategy_commit,strategy_config_hash
002108:20251201:517,002108,2025-12-01,5.17,PRICE_ONLY,PRICE_ONLY,5.17,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002356:20251201:457,002356,2025-12-01,4.57,PRICE_ONLY,PRICE_ONLY,4.57,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002540:20251201:722,002540,2025-12-01,7.22,PRICE_ONLY,PRICE_ONLY,7.22,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002563:20251201:668,002563,2025-12-01,6.68,PRICE_ONLY,PRICE_ONLY,6.68,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002578:20251201:444,002578,2025-12-01,4.44,PRICE_ONLY,PRICE_ONLY,4.44,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002625:20251201:4968,002625,2025-12-01,49.68,PRICE_ONLY,PRICE_ONLY,49.68,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002651:20251201:1186,002651,2025-12-01,11.86,PRICE_ONLY,PRICE_ONLY,11.86,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002778:20251201:2409,002778,2025-12-01,24.09,PRICE_ONLY,PRICE_ONLY,24.09,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002787:20251201:1178,002787,2025-12-01,11.78,PRICE_ONLY,PRICE_ONLY,11.78,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002863:20251201:617,002863,2025-12-01,6.17,PRICE_ONLY,PRICE_ONLY,6.17,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002881:20251201:4587,002881,2025-12-01,45.87,PRICE_ONLY,PRICE_ONLY,45.87,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002888:20251201:2289,002888,2025-12-01,22.89,PRICE_ONLY,PRICE_ONLY,22.89,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002938:20251201:4964,002938,2025-12-01,49.64,PRICE_ONLY,PRICE_ONLY,49.64,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002981:20251201:3257,002981,2025-12-01,32.57,PRICE_ONLY,PRICE_ONLY,32.57,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
003003:20251201:1444,003003,2025-12-01,14.44,PRICE_ONLY,PRICE_ONLY,14.44,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600284:20251201:807,600284,2025-12-01,8.07,PRICE_ONLY,PRICE_ONLY,8.07,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603068:20251201:4255,603068,2025-12-01,42.55,PRICE_ONLY,PRICE_ONLY,42.55,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603077:20251201:241,603077,2025-12-01,2.41,PRICE_ONLY,PRICE_ONLY,2.41,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603121:20251201:1759,603121,2025-12-01,17.59,PRICE_ONLY,PRICE_ONLY,17.59,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603327:20251201:1099,603327,2025-12-01,10.99,PRICE_ONLY,PRICE_ONLY,10.99,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603803:20251201:1143,603803,2025-12-01,11.43,PRICE_ONLY,PRICE_ONLY,11.43,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603928:20251201:1707,603928,2025-12-01,17.07,PRICE_ONLY,PRICE_ONLY,17.07,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000572:20251202:983,000572,2025-12-02,9.83,PRICE_ONLY,PRICE_ONLY,9.83,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000592:20251202:1251,000592,2025-12-02,12.51,PRICE_ONLY,PRICE_ONLY,12.51,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000593:20251202:1302,000593,2025-12-02,13.02,PRICE_ONLY,PRICE_ONLY,13.02,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000703:20251202:821,000703,2025-12-02,8.21,PRICE_ONLY,PRICE_ONLY,8.21,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000735:20251202:932,000735,2025-12-02,9.32,PRICE_ONLY,PRICE_ONLY,9.32,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000812:20251202:528,000812,2025-12-02,5.28,PRICE_ONLY,PRICE_ONLY,5.28,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002300:20251202:778,002300,2025-12-02,7.78,PRICE_ONLY,PRICE_ONLY,7.78,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002474:20251202:1230,002474,2025-12-02,12.30,PRICE_ONLY,PRICE_ONLY,12.30,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002686:20251202:737,002686,2025-12-02,7.37,PRICE_ONLY,PRICE_ONLY,7.37,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
003011:20251202:2514,003011,2025-12-02,25.14,PRICE_ONLY,PRICE_ONLY,25.14,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600033:20251202:425,600033,2025-12-02,4.25,PRICE_ONLY,PRICE_ONLY,4.25,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600272:20251202:1673,600272,2025-12-02,16.73,PRICE_ONLY,PRICE_ONLY,16.73,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600408:20251202:508,600408,2025-12-02,5.08,PRICE_ONLY,PRICE_ONLY,5.08,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600724:20251202:585,600724,2025-12-02,5.85,PRICE_ONLY,PRICE_ONLY,5.85,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600829:20251202:1349,600829,2025-12-02,13.49,PRICE_ONLY,PRICE_ONLY,13.49,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
601500:20251202:469,601500,2025-12-02,4.69,PRICE_ONLY,PRICE_ONLY,4.69,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603106:20251202:1337,603106,2025-12-02,13.37,PRICE_ONLY,PRICE_ONLY,13.37,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603113:20251202:692,603113,2025-12-02,6.92,PRICE_ONLY,PRICE_ONLY,6.92,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603122:20251202:2556,603122,2025-12-02,25.56,PRICE_ONLY,PRICE_ONLY,25.56,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603163:20251202:5827,603163,2025-12-02,58.27,PRICE_ONLY,PRICE_ONLY,58.27,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603536:20251202:1487,603536,2025-12-02,14.87,PRICE_ONLY,PRICE_ONLY,14.87,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603696:20251202:1463,603696,2025-12-02,14.63,PRICE_ONLY,PRICE_ONLY,14.63,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603898:20251202:1393,603898,2025-12-02,13.93,PRICE_ONLY,PRICE_ONLY,13.93,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
605108:20251202:2188,605108,2025-12-02,21.88,PRICE_ONLY,PRICE_ONLY,21.88,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000536:20251203:615,000536,2025-12-03,6.15,PRICE_ONLY,PRICE_ONLY,6.15,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000571:20251203:649,000571,2025-12-03,6.49,PRICE_ONLY,PRICE_ONLY,6.49,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000692:20251203:414,000692,2025-12-03,4.14,PRICE_ONLY,PRICE_ONLY,4.14,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000993:20251203:1394,000993,2025-12-03,13.94,PRICE_ONLY,PRICE_ONLY,13.94,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
001211:20251203:2928,001211,2025-12-03,29.28,PRICE_ONLY,PRICE_ONLY,29.28,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
001336:20251203:2829,001336,2025-12-03,28.29,PRICE_ONLY,PRICE_ONLY,28.29,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002084:20251203:517,002084,2025-12-03,5.17,PRICE_ONLY,PRICE_ONLY,5.17,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002487:20251203:5522,002487,2025-12-03,55.22,PRICE_ONLY,PRICE_ONLY,55.22,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002515:20251203:681,002515,2025-12-03,6.81,PRICE_ONLY,PRICE_ONLY,6.81,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002566:20251203:905,002566,2025-12-03,9.05,PRICE_ONLY,PRICE_ONLY,9.05,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002589:20251203:352,002589,2025-12-03,3.52,PRICE_ONLY,PRICE_ONLY,3.52,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002631:20251203:571,002631,2025-12-03,5.71,PRICE_ONLY,PRICE_ONLY,5.71,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002671:20251203:583,002671,2025-12-03,5.83,PRICE_ONLY,PRICE_ONLY,5.83,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002682:20251203:651,002682,2025-12-03,6.51,PRICE_ONLY,PRICE_ONLY,6.51,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002769:20251203:1294,002769,2025-12-03,12.94,PRICE_ONLY,PRICE_ONLY,12.94,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002836:20251203:1515,002836,2025-12-03,15.15,PRICE_ONLY,PRICE_ONLY,15.15,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002913:20251203:3773,002913,2025-12-03,37.73,PRICE_ONLY,PRICE_ONLY,37.73,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
003016:20251203:1049,003016,2025-12-03,10.49,PRICE_ONLY,PRICE_ONLY,10.49,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600151:20251203:1128,600151,2025-12-03,11.28,PRICE_ONLY,PRICE_ONLY,11.28,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600172:20251203:677,600172,2025-12-03,6.77,PRICE_ONLY,PRICE_ONLY,6.77,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600255:20251203:395,600255,2025-12-03,3.95,PRICE_ONLY,PRICE_ONLY,3.95,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600281:20251203:656,600281,2025-12-03,6.56,PRICE_ONLY,PRICE_ONLY,6.56,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600403:20251203:920,600403,2025-12-03,9.20,PRICE_ONLY,PRICE_ONLY,9.20,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600467:20251203:292,600467,2025-12-03,2.92,PRICE_ONLY,PRICE_ONLY,2.92,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600707:20251203:636,600707,2025-12-03,6.36,PRICE_ONLY,PRICE_ONLY,6.36,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
601399:20251203:383,601399,2025-12-03,3.83,PRICE_ONLY,PRICE_ONLY,3.83,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603017:20251203:1190,603017,2025-12-03,11.90,PRICE_ONLY,PRICE_ONLY,11.90,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603092:20251203:7380,603092,2025-12-03,73.80,PRICE_ONLY,PRICE_ONLY,73.80,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603286:20251203:5630,603286,2025-12-03,56.30,PRICE_ONLY,PRICE_ONLY,56.30,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603386:20251203:1376,603386,2025-12-03,13.76,PRICE_ONLY,PRICE_ONLY,13.76,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603590:20251203:4697,603590,2025-12-03,46.97,PRICE_ONLY,PRICE_ONLY,46.97,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603711:20251203:1573,603711,2025-12-03,15.73,PRICE_ONLY,PRICE_ONLY,15.73,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002031:20251204:780,002031,2025-12-04,7.80,PRICE_ONLY,PRICE_ONLY,7.80,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002107:20251204:715,002107,2025-12-04,7.15,PRICE_ONLY,PRICE_ONLY,7.15,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002344:20251204:536,002344,2025-12-04,5.36,PRICE_ONLY,PRICE_ONLY,5.36,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002347:20251204:739,002347,2025-12-04,7.39,PRICE_ONLY,PRICE_ONLY,7.39,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002402:20251204:5342,002402,2025-12-04,53.42,PRICE_ONLY,PRICE_ONLY,53.42,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002520:20251204:640,002520,2025-12-04,6.40,PRICE_ONLY,PRICE_ONLY,6.40,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002575:20251204:751,002575,2025-12-04,7.51,PRICE_ONLY,PRICE_ONLY,7.51,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002585:20251204:630,002585,2025-12-04,6.30,PRICE_ONLY,PRICE_ONLY,6.30,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002830:20251204:2060,002830,2025-12-04,20.60,PRICE_ONLY,PRICE_ONLY,20.60,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002925:20251204:1965,002925,2025-12-04,19.65,PRICE_ONLY,PRICE_ONLY,19.65,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600118:20251204:4597,600118,2025-12-04,45.97,PRICE_ONLY,PRICE_ONLY,45.97,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600167:20251204:906,600167,2025-12-04,9.06,PRICE_ONLY,PRICE_ONLY,9.06,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600217:20251204:455,600217,2025-12-04,4.55,PRICE_ONLY,PRICE_ONLY,4.55,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600509:20251204:911,600509,2025-12-04,9.11,PRICE_ONLY,PRICE_ONLY,9.11,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600635:20251204:822,600635,2025-12-04,8.22,PRICE_ONLY,PRICE_ONLY,8.22,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603709:20251204:1657,603709,2025-12-04,16.57,PRICE_ONLY,PRICE_ONLY,16.57,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
605299:20251204:1177,605299,2025-12-04,11.77,PRICE_ONLY,PRICE_ONLY,11.77,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000035:20251205:613,000035,2025-12-05,6.13,PRICE_ONLY,PRICE_ONLY,6.13,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
