episode_id,symbol,name,anchor_date,candidate_date,outcome_3d,outcome_reason_3d,outcome_5d,outcome_reason_5d,time_to_s1_10d,time_to_invalid_10d,first_event_type_10d,first_event_date_10d,window_incomplete_5d,window_incomplete_10d,first_event_right_censored_10d,candidate_reconciliation_status,feature_3d_has_provisional,label_5d_has_provisional,s1_price,invalid_price,data_quality,quality_flags,feature_snapshot_id,label_snapshot_id_5d
002995:20240705:1423,002995,天地在线,2024-07-05,2024-07-08,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,6.0,1.0,INVALID_FIRST,2024-07-09,False,False,False,CONFIRMED,False,False,15.63,14.16,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002853:20240705:876,002853,,2024-07-05,2024-07-08,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-07-10,False,False,False,CONFIRMED,False,False,9.62,8.11,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
000813:20240705:242,000813,,2024-07-05,2024-07-08,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-07-09,False,False,False,CONFIRMED,False,False,2.72,2.38,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603991:20240705:3219,603991,,2024-07-05,2024-07-09,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,8.0,1.0,INVALID_FIRST,2024-07-10,False,False,False,CONFIRMED,False,False,34.34,32.03,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002420:20240705:531,002420,,2024-07-05,2024-07-09,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-07-10,False,False,False,CONFIRMED,False,False,5.63,5.01,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
003005:20240705:2451,003005,竞业达,2024-07-05,2024-07-09,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,4.0,1.0,INVALID_FIRST,2024-07-10,False,False,False,CONFIRMED,False,False,25.39,23.49,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
001217:20240708:1005,001217,,2024-07-08,2024-07-09,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-07-10,False,False,False,CONFIRMED,False,False,10.6,9.85,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
605399:20240708:1161,605399,,2024-07-08,2024-07-09,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-07-10,False,False,False,CONFIRMED,False,False,13.04,11.86,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002321:20240708:164,002321,,2024-07-08,2024-07-09,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-07-10,False,False,False,CONFIRMED,False,False,1.77,1.63,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002016:20240708:639,002016,,2024-07-08,2024-07-09,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,NO_LAUNCH,no S1 and no invalid touch within 5 sessions,,,NONE,,False,False,False,CONFIRMED,False,False,6.58,6.18,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002165:20240705:375,002165,红 宝 丽,2024-07-05,2024-07-09,FAILED_BREAKOUT,S1 touched but close 3.70 < S1 3.84,FAILED_BREAKOUT,FAILED_ACCEPTANCE: S1 touched but close 3.70 < S1 3.84,3.0,5.0,S1_FIRST,2024-07-12,False,False,False,CONFIRMED,False,False,3.84,3.52,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002364:20240708:593,002364,中恒电气,2024-07-08,2024-07-09,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-07-10,False,False,False,CONFIRMED,False,False,6.75,6.15,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002332:20240705:1172,002332,,2024-07-05,2024-07-09,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,NO_LAUNCH,no S1 and no invalid touch within 5 sessions,,,NONE,,False,False,False,CONFIRMED,False,False,11.98,10.7,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002846:20240708:772,002846,英联股份,2024-07-08,2024-07-09,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-07-10,False,False,False,CONFIRMED,False,False,8.7,7.68,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603826:20240703:3013,603826,,2024-07-03,2024-07-10,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,4.0,INVALID_FIRST,2024-07-16,False,False,False,CONFIRMED,False,False,39.2,27.28,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:b2_quality"", ""MISSING_SCORE_FIELD:position_120""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603929:20240709:2522,603929,亚翔集成,2024-07-09,2024-07-10,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,4.0,INVALID_FIRST,2024-07-16,False,False,False,CONFIRMED,False,False,28.34,25.09,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
601616:20240709:300,601616,广电电气,2024-07-09,2024-07-10,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-07-11,False,False,False,CONFIRMED,False,False,3.17,2.96,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
605277:20240709:1337,605277,,2024-07-09,2024-07-10,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,5.0,INVALID_FIRST,2024-07-17,False,False,False,CONFIRMED,False,False,14.44,13.3,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002045:20240709:1338,002045,国光电器,2024-07-09,2024-07-10,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-07-11,False,False,False,CONFIRMED,False,False,13.95,13.31,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002456:20240709:824,002456,,2024-07-09,2024-07-10,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,NO_LAUNCH,no S1 and no invalid touch within 5 sessions,,6.0,INVALID_FIRST,2024-07-18,False,False,False,CONFIRMED,False,False,9.23,8.2,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600420:20240709:1170,600420,,2024-07-09,2024-07-10,FAILED_BREAKOUT,S1 close accepted but volume < signal-day volume,FAILED_BREAKOUT,FAILED_EXPANSION: S1 close accepted but volume < signal-day volume,3.0,,S1_FIRST,2024-07-15,False,False,False,CONFIRMED,False,False,12.42,11.64,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
001696:20240709:1044,001696,,2024-07-09,2024-07-10,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,4.0,INVALID_FIRST,2024-07-16,False,False,False,CONFIRMED,False,False,11.87,10.23,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002861:20240709:926,002861,,2024-07-09,2024-07-10,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,4.0,2.0,INVALID_FIRST,2024-07-12,False,False,False,CONFIRMED,False,False,9.7,9.14,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
001360:20240709:1263,001360,,2024-07-09,2024-07-10,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,3.0,INVALID_FIRST,2024-07-15,False,False,False,CONFIRMED,False,False,14.44,12.57,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002429:20240709:471,002429,,2024-07-09,2024-07-10,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,FAILED_BREAKOUT,FAILED_ACCEPTANCE: S1 touched but close 5.09 < S1 5.10,4.0,9.0,S1_FIRST,2024-07-16,False,False,False,CONFIRMED,False,False,5.1,4.64,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603516:20240709:3258,603516,淳中科技,2024-07-09,2024-07-10,FAILED_BREAKOUT,S1 close accepted but volume < signal-day volume,FAILED_BREAKOUT,FAILED_EXPANSION: S1 close accepted but volume < signal-day volume,1.0,6.0,S1_FIRST,2024-07-11,False,False,False,CONFIRMED,False,False,34.9,32.13,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603286:20240710:1650,603286,日盈电子,2024-07-10,2024-07-11,FAILED_BREAKOUT,S1 close accepted but volume < signal-day volume,FAILED_BREAKOUT,FAILED_EXPANSION: S1 close accepted but volume < signal-day volume,3.0,,S1_FIRST,2024-07-16,False,False,False,CONFIRMED,False,False,18.39,16.42,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002852:20240710:798,002852,,2024-07-10,2024-07-11,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,2.0,INVALID_FIRST,2024-07-15,False,False,False,CONFIRMED,False,False,8.58,7.52,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002232:20240710:1308,002232,,2024-07-10,2024-07-11,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,4.0,1.0,INVALID_FIRST,2024-07-12,False,False,False,CONFIRMED,False,False,13.85,13.01,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600664:20240710:290,600664,哈药股份,2024-07-10,2024-07-11,FAILED_BREAKOUT,S1 close accepted but volume < signal-day volume,FAILED_BREAKOUT,FAILED_EXPANSION: S1 close accepted but volume < signal-day volume,2.0,,S1_FIRST,2024-07-15,False,False,False,CONFIRMED,False,False,3.04,2.89,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603197:20240710:3433,603197,保隆科技,2024-07-10,2024-07-11,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,3.0,INVALID_FIRST,2024-07-16,False,False,False,CONFIRMED,False,False,37.38,34.16,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002584:20240709:594,002584,,2024-07-09,2024-07-11,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,7.0,1.0,INVALID_FIRST,2024-07-12,False,False,False,CONFIRMED,False,False,6.58,6.08,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002813:20240710:2836,002813,,2024-07-10,2024-07-11,UNKNOWN,pattern_3d AMBIGUOUS (same-day S1/invalid order unknown),UNKNOWN,pattern AMBIGUOUS (same-day S1/invalid order unknown),1.0,1.0,AMBIGUOUS,2024-07-12,False,False,False,CONFIRMED,False,False,31.22,28.22,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
605188:20240710:790,605188,国光连锁,2024-07-10,2024-07-11,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,NO_LAUNCH,no S1 and no invalid touch within 5 sessions,,8.0,INVALID_FIRST,2024-07-23,False,False,False,CONFIRMED,False,False,9.57,7.76,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600676:20240710:308,600676,,2024-07-10,2024-07-11,FAILED_BREAKOUT,S1 touched but close 3.04 < S1 3.33,FAILED_BREAKOUT,FAILED_ACCEPTANCE: S1 touched but close 3.04 < S1 3.33,2.0,,S1_FIRST,2024-07-15,False,False,False,CONFIRMED,False,False,3.33,2.97,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002855:20240709:1992,002855,,2024-07-09,2024-07-11,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-07-12,False,False,False,CONFIRMED,False,False,21.01,19.61,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603221:20240710:945,603221,爱丽家居,2024-07-10,2024-07-11,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-07-12,False,False,False,CONFIRMED,False,False,12.0,9.78,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002388:20240709:319,002388,新亚制程,2024-07-09,2024-07-11,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,2.0,INVALID_FIRST,2024-07-15,False,False,False,CONFIRMED,False,False,3.27,3.03,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002766:20240710:490,002766,索菱股份,2024-07-10,2024-07-11,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,4.0,INVALID_FIRST,2024-07-17,False,False,False,CONFIRMED,False,False,7.09,4.88,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002888:20240709:1311,002888,,2024-07-09,2024-07-11,UNKNOWN,pattern_3d AMBIGUOUS (same-day S1/invalid order unknown),UNKNOWN,pattern AMBIGUOUS (same-day S1/invalid order unknown),2.0,2.0,AMBIGUOUS,2024-07-15,False,False,False,CONFIRMED,False,False,13.94,13.04,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
605208:20240710:663,605208,永茂泰,2024-07-10,2024-07-11,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-07-12,False,False,False,CONFIRMED,False,False,7.24,6.6,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002906:20240710:2891,002906,,2024-07-10,2024-07-11,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-07-12,False,False,False,CONFIRMED,False,False,31.88,28.77,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
605068:20240709:1469,605068,明新旭腾,2024-07-09,2024-07-11,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,3.0,INVALID_FIRST,2024-07-16,False,False,False,CONFIRMED,False,False,16.16,14.48,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603005:20240709:2076,603005,晶方科技,2024-07-09,2024-07-11,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,NO_LAUNCH,no S1 and no invalid touch within 5 sessions,6.0,9.0,S1_FIRST,2024-07-19,False,False,False,CONFIRMED,False,False,22.88,20.66,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603882:20240710:2751,603882,,2024-07-10,2024-07-12,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,3.0,1.0,INVALID_FIRST,2024-07-15,False,False,False,CONFIRMED,False,False,30.93,28.65,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002756:20240711:3610,002756,,2024-07-11,2024-07-12,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,4.0,INVALID_FIRST,2024-07-18,False,False,False,CONFIRMED,False,False,38.35,33.62,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002935:20240711:1245,002935,,2024-07-11,2024-07-12,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,2.0,INVALID_FIRST,2024-07-16,False,False,False,CONFIRMED,False,False,15.87,12.87,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002992:20240711:5948,002992,宝明科技,2024-07-11,2024-07-12,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,3.0,INVALID_FIRST,2024-07-17,False,False,False,CONFIRMED,False,False,67.26,58.98,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
605136:20240711:570,605136,丽人丽妆,2024-07-11,2024-07-12,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-07-15,False,False,False,CONFIRMED,False,False,7.16,5.57,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002240:20240711:1393,002240,盛新锂能,2024-07-11,2024-07-12,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-07-15,False,False,False,CONFIRMED,False,False,14.45,13.61,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600335:20240711:618,600335,,2024-07-11,2024-07-12,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-07-15,False,False,False,CONFIRMED,False,False,6.75,5.99,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002806:20240710:911,002806,,2024-07-10,2024-07-12,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,7.0,3.0,INVALID_FIRST,2024-07-17,False,False,False,CONFIRMED,False,False,10.4,9.06,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600067:20240711:180,600067,,2024-07-11,2024-07-12,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-07-15,False,False,False,CONFIRMED,False,False,2.03,1.79,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002015:20240711:799,002015,协鑫能科,2024-07-11,2024-07-12,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,2.0,INVALID_FIRST,2024-07-16,False,False,False,CONFIRMED,False,False,9.27,8.28,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
